"발생일","발생시간","발생지_시도","발생지_시군구","법정동명","사고건수","사망자수","중상자수","경상자수","부상신고자수"
"2017-04-28","22","서울","성북구","정릉동","1","0","1","0","0"
"2017-04-28","22","서울","송파구","삼전동","1","0","0","0","1"
"2017-04-28","22","서울","중랑구","면목동","1","0","1","0","0"
"2017-04-28","23","서울","강남구","논현동","1","0","1","0","0"
"2017-04-28","23","서울","광진구","구의동","1","0","0","1","0"
"2017-04-28","23","서울","동대문구","장안동","1","0","0","1","0"
"2017-04-28","23","서울","송파구","석촌동","1","0","0","2","0"
"2017-04-28","23","서울","양천구","신정동","1","0","0","1","0"
"2017-04-28","23","서울","중구","을지로6가","1","0","0","1","0"
"2017-04-29","00","서울","강동구","성내동","1","0","0","1","0"
"2017-04-29","00","서울","서초구","서초동","1","0","0","2","0"
"2017-04-29","01","서울","금천구","시흥동","1","0","0","1","0"
"2017-04-29","01","서울","영등포구","대림동","1","0","0","3","0"
"2017-04-29","01","서울","영등포구","영등포동3가","1","0","1","0","0"
"2017-04-29","01","서울","용산구","이촌동","1","0","0","1","0"
"2017-04-29","01","서울","용산구","한남동","1","0","0","1","0"
"2017-04-29","01","서울","은평구","갈현동","1","0","1","0","0"
"2017-04-29","01","서울","종로구","교북동","1","0","2","1","0"
"2017-04-29","02","서울","강동구","천호동","1","0","0","1","0"
"2017-04-29","02","서울","강북구","번동","1","0","0","1","0"
"2017-04-29","02","서울","서초구","양재동","1","0","0","1","0"
"2017-04-29","02","서울","송파구","방이동","1","0","1","0","0"
"2017-04-29","03","서울","강남구","역삼동","1","0","0","1","1"
"2017-04-29","03","서울","마포구","서교동","1","0","0","1","0"
"2017-04-29","03","서울","송파구","방이동","1","0","0","1","0"
"2017-04-29","03","서울","영등포구","신길동","1","0","0","2","0"
"2017-04-29","03","서울","중랑구","중화동","1","0","0","1","0"
"2017-04-29","04","서울","강북구","수유동","1","0","0","1","0"
"2017-04-29","04","서울","동대문구","신설동","1","0","0","2","0"
"2017-04-29","05","서울","강남구","역삼동","1","0","1","0","2"
"2017-04-29","05","서울","용산구","동빙고동","1","0","0","1","0"
"2017-04-29","05","서울","중랑구","망우동","1","0","1","0","0"
"2017-04-29","06","서울","영등포구","여의도동","1","0","0","1","0"
"2017-04-29","06","서울","중구","봉래동2가","1","0","0","2","1"
"2017-04-29","06","서울","중랑구","중화동","1","0","1","0","0"
"2017-04-29","07","서울","금천구","시흥동","1","0","1","0","0"
"2017-04-29","07","서울","은평구","갈현동","1","0","0","1","0"
"2017-04-29","07","서울","은평구","증산동","1","0","0","1","0"
"2017-04-29","08","서울","서초구","양재동","1","0","1","0","0"
"2017-04-29","09","서울","도봉구","도봉동","1","0","1","0","0"
"2017-04-29","09","서울","동작구","동작동","1","0","0","1","0"
"2017-04-29","09","서울","서대문구","홍은동","1","0","0","2","0"
"2017-04-29","09","서울","성북구","석관동","1","0","0","0","1"
"2017-04-29","09","서울","송파구","송파동","1","0","0","2","0"
"2017-04-29","09","서울","송파구","풍납동","1","0","0","0","4"
"2017-04-29","10","서울","구로구","구로동","1","0","1","0","0"
"2017-04-29","10","서울","마포구","아현동","1","0","1","0","0"
"2017-04-29","10","서울","송파구","석촌동","1","0","0","1","0"
"2017-04-29","10","서울","영등포구","당산동","1","0","0","1","0"
"2017-04-29","10","서울","용산구","용문동","1","0","0","1","0"
"2017-04-29","10","서울","종로구","와룡동","1","0","1","0","0"
"2017-04-29","11","서울","성북구","삼선동1가","1","0","0","1","0"
"2017-04-29","11","서울","송파구","문정동","1","0","0","1","0"
"2017-04-29","11","서울","송파구","잠실동","1","0","0","1","0"
"2017-04-29","11","서울","양천구","목동","1","0","0","1","0"
"2017-04-29","11","서울","은평구","구산동","1","0","0","1","0"
"2017-04-29","11","서울","종로구","평동","1","0","0","1","0"
"2017-04-29","12","서울","강동구","암사동","1","0","0","1","0"
"2017-04-29","12","서울","강서구","화곡동","1","0","0","2","0"
"2017-04-29","12","서울","노원구","공릉동","1","0","2","3","0"
"2017-04-29","12","서울","성동구","성수동1가","1","0","0","1","0"
"2017-04-29","12","서울","용산구","한강로2가","1","0","0","0","1"
"2017-04-29","13","서울","강서구","등촌동","1","0","1","1","0"
"2017-04-29","13","서울","노원구","월계동","1","0","0","0","1"
"2017-04-29","13","서울","마포구","서교동","1","0","2","0","0"
"2017-04-29","13","서울","양천구","목동","1","0","0","1","0"
"2017-04-29","13","서울","영등포구","영등포동8가","1","0","0","1","0"
"2017-04-29","13","서울","은평구","응암동","1","0","0","1","0"
"2017-04-29","13","서울","중랑구","면목동","1","0","0","1","0"
"2017-04-29","14","서울","광진구","자양동","1","0","1","2","0"
"2017-04-29","14","서울","광진구","중곡동","1","0","0","0","1"
"2017-04-29","14","서울","서초구","우면동","1","0","0","2","0"
"2017-04-29","14","서울","성동구","용답동","1","0","0","1","1"
"2017-04-29","15","서울","강남구","대치동","1","0","1","0","0"
"2017-04-29","15","서울","관악구","봉천동","1","0","1","1","0"
"2017-04-29","15","서울","노원구","상계동","1","0","0","0","1"
"2017-04-29","15","서울","송파구","문정동","1","0","0","1","0"
"2017-04-29","15","서울","송파구","풍납동","1","0","1","0","0"
"2017-04-29","15","서울","양천구","신월동","1","0","0","1","0"
"2017-04-29","15","서울","양천구","신정동","1","0","0","1","0"
"2017-04-29","15","서울","영등포구","영등포동5가","1","0","0","1","0"
"2017-04-29","15","서울","종로구","관철동","1","0","0","1","0"
"2017-04-29","16","서울","동대문구","제기동","1","0","1","0","0"
"2017-04-29","16","서울","마포구","서교동","1","0","0","1","0"
"2017-04-29","16","서울","영등포구","신길동","1","0","1","1","1"
"2017-04-29","16","서울","중랑구","망우동","1","0","0","1","0"
"2017-04-29","17","서울","노원구","중계동","1","0","1","0","0"
"2017-04-29","17","서울","용산구","한남동","1","0","0","1","0"
"2017-04-29","18","서울","강남구","수서동","1","1","0","0","0"
"2017-04-29","18","서울","강북구","수유동","1","0","0","1","0"
"2017-04-29","18","서울","광진구","군자동","1","0","1","0","1"
"2017-04-29","18","서울","금천구","시흥동","1","0","0","1","0"
"2017-04-29","18","서울","동대문구","장안동","1","0","0","1","0"
"2017-04-29","18","서울","동작구","동작동","1","0","0","2","0"
"2017-04-29","18","서울","송파구","삼전동","1","0","0","3","0"
"2017-04-29","18","서울","중랑구","상봉동","1","0","0","0","1"
"2017-04-29","19","서울","구로구","개봉동","1","0","1","0","0"
"2017-04-29","19","서울","성북구","안암동5가","1","0","0","4","0"
"2017-04-29","19","서울","양천구","신정동","1","0","0","1","0"
"2017-04-29","19","서울","중랑구","면목동","1","0","0","1","0"
"2017-04-29","20","서울","강남구","논현동","1","0","0","1","0"
"2017-04-29","20","서울","노원구","상계동","1","0","1","0","0"
"2017-04-29","20","서울","성동구","송정동","1","0","1","0","0"
"2017-04-29","20","서울","양천구","신월동","1","0","0","1","0"
"2017-04-29","20","서울","중랑구","망우동","1","0","0","1","0"
"2017-04-29","21","서울","강동구","길동","1","0","0","1","0"
"2017-04-29","21","서울","도봉구","창동","1","0","1","0","0"
"2017-04-29","21","서울","동대문구","용두동","1","0","1","1","0"
"2017-04-29","21","서울","송파구","방이동","1","0","0","1","0"
"2017-04-29","21","서울","용산구","원효로4가","1","0","1","0","0"
"2017-04-29","22","서울","강서구","화곡동","1","0","0","1","0"
"2017-04-29","23","서울","강서구","염창동","1","0","0","1","0"
"2017-04-29","23","서울","구로구","구로동","1","0","1","0","0"
"2017-04-29","23","서울","동대문구","용두동","1","0","0","1","0"
"2017-04-29","23","서울","마포구","도화동","1","0","0","1","0"
"2017-04-29","23","서울","마포구","상수동","1","0","0","2","0"
"2017-04-29","23","서울","마포구","연남동","1","0","0","0","1"
"2017-04-29","23","서울","용산구","이촌동","1","0","1","0","0"
"2017-04-29","23","서울","은평구","불광동","1","0","1","0","0"
"2017-04-29","23","서울","종로구","세종로","1","0","0","1","0"
"2017-04-30","00","서울","강남구","수서동","1","0","0","2","0"
"2017-04-30","00","서울","마포구","도화동","1","0","0","1","0"
"2017-04-30","00","서울","영등포구","양평동2가","1","1","1","0","0"
"2017-04-30","01","서울","송파구","잠실동","1","0","0","2","0"
"2017-04-30","01","서울","용산구","용산동3가","1","0","0","1","0"
"2017-04-30","02","서울","구로구","구로동","1","0","0","1","0"
"2017-04-30","02","서울","마포구","서교동","1","0","0","1","0"
"2017-04-30","02","서울","서초구","서초동","1","0","0","1","0"
"2017-04-30","02","서울","은평구","증산동","1","0","3","3","0"
"2017-04-30","03","서울","강북구","미아동","1","0","1","1","0"
"2017-04-30","03","서울","종로구","세종로","1","0","0","3","0"
"2017-04-30","04","서울","광진구","중곡동","1","0","1","1","0"
"2017-04-30","04","서울","송파구","풍납동","1","0","1","0","0"
"2017-04-30","05","서울","중구","신당동","1","0","0","1","0"
"2017-04-30","06","서울","강북구","번동","1","1","1","0","0"
"2017-04-30","06","서울","은평구","역촌동","1","0","1","2","0"
"2017-04-30","07","서울","구로구","구로동","1","0","0","1","0"
"2017-04-30","08","서울","강남구","역삼동","1","0","0","1","0"
"2017-04-30","08","서울","영등포구","양평동4가","1","0","1","0","0"
"2017-04-30","09","서울","강서구","화곡동","1","0","0","0","1"
"2017-04-30","09","서울","구로구","개봉동","1","0","2","0","0"
"2017-04-30","10","서울","동작구","노량진동","1","0","2","9","1"
"2017-04-30","10","서울","용산구","용산동6가","1","0","1","0","0"
"2017-04-30","10","서울","은평구","불광동","1","0","0","0","1"
"2017-04-30","10","서울","중구","광희동2가","1","0","1","0","0"
"2017-04-30","11","서울","은평구","응암동","1","0","0","1","0"
"2017-04-30","12","서울","광진구","자양동","1","0","0","3","0"
"2017-04-30","12","서울","성북구","하월곡동","1","0","0","2","0"
"2017-04-30","12","서울","송파구","풍납동","1","0","0","1","0"
"2017-04-30","12","서울","영등포구","양평동6가","1","0","1","0","0"
"2017-04-30","13","서울","구로구","구로동","2","0","0","2","1"
"2017-04-30","13","서울","서초구","양재동","1","0","0","5","0"
"2017-04-30","13","서울","송파구","거여동","1","0","0","1","0"
"2017-04-30","13","서울","용산구","한강로3가","1","0","0","1","0"
"2017-04-30","14","서울","강남구","역삼동","1","0","0","1","0"
"2017-04-30","14","서울","강동구","명일동","1","0","0","1","0"
"2017-04-30","14","서울","관악구","봉천동","1","0","0","2","0"
"2017-04-30","14","서울","마포구","망원동","1","0","0","0","1"
"2017-04-30","15","서울","강북구","수유동","1","0","0","1","0"
"2017-04-30","15","서울","영등포구","양평동4가","1","0","0","1","0"
"2017-04-30","16","서울","강동구","암사동","1","0","1","0","0"
"2017-04-30","16","서울","도봉구","창동","1","0","1","0","0"
"2017-04-30","16","서울","동대문구","장안동","1","0","0","2","0"
"2017-04-30","16","서울","송파구","송파동","1","0","0","1","0"
"2017-04-30","17","서울","양천구","목동","1","0","0","0","1"
"2017-04-30","17","서울","영등포구","여의도동","1","0","2","1","0"
"2017-04-30","18","서울","강남구","삼성동","1","0","0","3","0"
"2017-04-30","18","서울","강서구","화곡동","1","0","0","2","0"
"2017-04-30","18","서울","도봉구","창동","1","0","0","1","0"
"2017-04-30","18","서울","종로구","계동","1","0","0","2","0"
"2017-04-30","19","서울","노원구","상계동","1","0","0","4","0"
"2017-04-30","19","서울","도봉구","방학동","1","0","1","0","0"
"2017-04-30","19","서울","서초구","반포동","1","0","0","0","1"
"2017-04-30","19","서울","영등포구","여의도동","1","0","0","1","0"
"2017-04-30","19","서울","용산구","원효로1가","1","0","0","1","0"
"2017-04-30","19","서울","중랑구","상봉동","1","0","0","0","1"
"2017-04-30","20","서울","강남구","도곡동","1","0","1","0","0"
"2017-04-30","20","서울","강남구","역삼동","1","0","1","3","0"
"2017-04-30","20","서울","강남구","청담동","1","0","1","2","0"
"2017-04-30","20","서울","동대문구","전농동","1","0","1","0","0"
"2017-04-30","20","서울","중구","남대문로2가","1","0","0","2","0"
"2017-04-30","20","서울","중구","황학동","1","0","1","1","0"
"2017-04-30","21","서울","강동구","고덕동","1","0","1","0","0"
"2017-04-30","21","서울","강서구","오곡동","1","0","0","1","0"
"2017-04-30","21","서울","구로구","개봉동","1","0","0","1","0"
"2017-04-30","21","서울","동대문구","이문동","1","0","2","0","0"
"2017-04-30","21","서울","마포구","서교동","1","0","0","1","0"
"2017-04-30","21","서울","양천구","목동","1","0","0","1","0"
"2017-04-30","22","서울","관악구","봉천동","1","0","1","0","0"
"2017-04-30","22","서울","광진구","자양동","1","0","0","1","0"
"2017-04-30","23","서울","강서구","외발산동","1","0","1","1","0"
"2017-05-01","00","서울","관악구","신림동","1","0","0","0","1"
"2017-05-01","00","서울","구로구","가리봉동","1","1","1","1","0"
"2017-05-01","01","서울","은평구","증산동","1","0","0","0","1"
"2017-05-01","02","서울","노원구","하계동","1","0","1","0","0"
"2017-05-01","02","서울","마포구","노고산동","1","0","0","1","0"
"2017-05-01","02","서울","서초구","서초동","1","0","0","1","0"
"2017-05-01","02","서울","중구","을지로2가","1","0","0","1","1"
"2017-05-01","03","서울","동대문구","전농동","1","0","0","1","0"
"2017-05-01","04","서울","마포구","상암동","1","0","0","1","0"
"2017-05-01","04","서울","서대문구","홍제동","1","0","1","0","0"
"2017-05-01","04","서울","용산구","이태원동","1","0","1","1","0"
"2017-05-01","05","서울","강남구","압구정동","1","0","0","1","0"
"2017-05-01","05","서울","중랑구","상봉동","1","0","0","1","0"
"2017-05-01","06","서울","강남구","대치동","1","0","0","0","1"
"2017-05-01","06","서울","동대문구","제기동","1","0","0","1","0"
"2017-05-01","07","서울","마포구","창전동","1","0","0","1","0"
"2017-05-01","07","서울","영등포구","문래동1가","1","0","1","0","0"
"2017-05-01","08","서울","동대문구","용두동","1","0","1","0","0"
"2017-05-01","08","서울","동작구","상도동","1","0","1","0","0"
"2017-05-01","08","서울","송파구","잠실동","1","0","1","0","0"
"2017-05-01","09","서울","성북구","안암동5가","1","0","0","1","0"
"2017-05-01","10","서울","동작구","사당동","1","0","0","1","0"
"2017-05-01","11","서울","강북구","미아동","1","0","0","1","0"
"2017-05-01","11","서울","구로구","구로동","1","0","1","0","0"
"2017-05-01","11","서울","마포구","노고산동","1","0","0","1","0"
"2017-05-01","11","서울","중랑구","망우동","1","0","1","0","0"
"2017-05-01","12","서울","강동구","천호동","1","0","0","1","0"
"2017-05-01","12","서울","강북구","미아동","1","0","1","0","0"
"2017-05-01","12","서울","영등포구","신길동","1","0","1","0","0"
"2017-05-01","12","서울","은평구","응암동","1","0","0","1","0"
"2017-05-01","12","서울","종로구","적선동","1","0","0","1","0"
"2017-05-01","12","서울","중구","충무로5가","1","0","1","0","0"
"2017-05-01","13","서울","강동구","성내동","1","0","2","1","0"
"2017-05-01","13","서울","도봉구","쌍문동","1","0","0","1","0"
"2017-05-01","13","서울","동대문구","제기동","1","0","0","2","0"
"2017-05-01","13","서울","동작구","상도동","1","0","0","1","0"
"2017-05-01","13","서울","송파구","방이동","1","0","0","1","0"
"2017-05-01","13","서울","양천구","신월동","1","0","0","1","0"
"2017-05-01","13","서울","영등포구","여의도동","1","0","1","1","0"
"2017-05-01","13","서울","중구","신당동","1","0","0","1","0"
"2017-05-01","14","서울","강서구","방화동","1","0","0","1","0"
"2017-05-01","14","서울","동작구","사당동","1","0","0","1","0"
"2017-05-01","14","서울","송파구","송파동","1","0","1","0","0"
"2017-05-01","14","서울","영등포구","여의도동","1","0","0","1","0"
"2017-05-01","15","서울","강남구","청담동","1","0","0","0","1"
"2017-05-01","15","서울","금천구","독산동","1","0","0","1","0"
"2017-05-01","15","서울","성동구","금호동4가","1","0","0","1","0"
"2017-05-01","15","서울","성북구","장위동","1","0","0","1","0"
"2017-05-01","15","서울","은평구","구산동","1","0","0","0","1"
"2017-05-01","15","서울","은평구","신사동","1","0","0","1","0"
"2017-05-01","15","서울","중랑구","신내동","1","0","1","3","0"
"2017-05-01","16","서울","광진구","구의동","1","0","1","0","0"
"2017-05-01","16","서울","광진구","중곡동","1","0","0","1","0"
"2017-05-01","16","서울","금천구","독산동","1","0","0","1","0"
"2017-05-01","16","서울","동작구","사당동","1","0","0","2","0"
"2017-05-01","16","서울","서대문구","북가좌동","1","0","0","1","0"
"2017-05-01","16","서울","성동구","금호동4가","1","0","1","0","0"
"2017-05-01","16","서울","송파구","가락동","1","0","1","0","0"
"2017-05-01","16","서울","송파구","거여동","1","0","0","1","0"
"2017-05-01","16","서울","송파구","방이동","1","0","1","0","0"
"2017-05-01","16","서울","송파구","잠실동","1","0","0","1","0"
"2017-05-01","16","서울","종로구","명륜4가","1","0","1","0","0"
"2017-05-01","17","서울","성동구","용답동","1","0","1","0","0"
"2017-05-01","17","서울","성동구","행당동","1","0","0","2","0"
"2017-05-01","18","서울","강서구","등촌동","1","0","0","3","1"
"2017-05-01","18","서울","마포구","서교동","1","0","0","1","0"
"2017-05-01","18","서울","서초구","서초동","1","0","0","1","0"
"2017-05-01","18","서울","은평구","갈현동","1","0","0","0","1"
"2017-05-01","19","서울","강동구","강일동","1","0","0","1","0"
"2017-05-01","19","서울","강서구","화곡동","1","0","0","1","0"
"2017-05-01","19","서울","관악구","봉천동","1","0","0","0","1"
"2017-05-01","19","서울","구로구","개봉동","1","0","0","2","0"
"2017-05-01","19","서울","도봉구","쌍문동","1","0","1","0","0"
"2017-05-01","19","서울","서대문구","연희동","1","0","0","3","0"
"2017-05-01","19","서울","서대문구","창천동","1","0","0","3","0"
"2017-05-01","19","서울","양천구","신월동","1","0","0","0","1"
"2017-05-01","19","서울","은평구","응암동","1","0","0","5","0"
"2017-05-01","20","서울","강북구","미아동","1","0","0","2","0"
"2017-05-01","20","서울","성북구","장위동","1","0","1","0","0"
"2017-05-01","21","서울","구로구","개봉동","1","0","0","1","0"
"2017-05-01","22","서울","강북구","수유동","1","0","0","1","0"
"2017-05-01","22","서울","강서구","방화동","1","0","0","2","0"
"2017-05-01","22","서울","마포구","망원동","1","0","0","1","1"
"2017-05-01","22","서울","서초구","서초동","1","0","0","2","0"
"2017-05-01","22","서울","용산구","용산동2가","1","0","1","0","0"
"2017-05-01","23","서울","강동구","천호동","1","0","0","1","0"
"2017-05-01","23","서울","마포구","아현동","1","0","0","1","0"
"2017-05-01","23","서울","종로구","효제동","1","0","0","2","0"
"2017-05-01","23","서울","중구","무학동","1","0","0","0","1"
"2017-05-02","00","서울","도봉구","방학동","1","0","1","0","0"
"2017-05-02","00","서울","성북구","정릉동","1","0","1","0","0"
"2017-05-02","01","서울","강남구","논현동","1","0","0","2","0"
"2017-05-02","02","서울","강동구","천호동","1","0","1","1","1"
"2017-05-02","02","서울","송파구","잠실동","1","0","1","0","0"
"2017-05-02","02","서울","영등포구","영등포동3가","1","0","0","1","0"
"2017-05-02","05","서울","관악구","신림동","1","0","0","2","0"
"2017-05-02","05","서울","용산구","용산동6가","1","0","0","1","0"
"2017-05-02","06","서울","서초구","양재동","1","0","1","0","0"
"2017-05-02","07","서울","강남구","대치동","1","0","0","1","0"
"2017-05-02","07","서울","노원구","월계동","1","0","0","1","0"
"2017-05-02","07","서울","동대문구","신설동","1","0","0","1","0"
"2017-05-02","07","서울","서초구","방배동","1","0","0","1","0"
"2017-05-02","07","서울","송파구","잠실동","1","0","0","1","0"
"2017-05-02","07","서울","영등포구","영등포동3가","1","0","0","1","1"
"2017-05-02","08","서울","강동구","둔촌동","2","0","0","2","1"
"2017-05-02","08","서울","마포구","상암동","1","0","0","1","0"
"2017-05-02","08","서울","서대문구","충정로2가","1","0","0","1","0"
"2017-05-02","08","서울","서대문구","현저동","1","0","0","0","2"
"2017-05-02","08","서울","성북구","돈암동","1","0","1","0","0"
"2017-05-02","08","서울","중랑구","면목동","1","0","0","1","0"
"2017-05-02","09","서울","강남구","대치동","1","0","0","1","0"
"2017-05-02","09","서울","강서구","가양동","1","0","1","0","0"
"2017-05-02","09","서울","금천구","독산동","1","0","0","1","0"
"2017-05-02","09","서울","송파구","문정동","1","0","1","0","0"
"2017-05-02","09","서울","종로구","익선동","1","0","1","0","0"
"2017-05-02","09","서울","중구","신당동","1","0","0","1","0"
"2017-05-02","09","서울","중구","충무로5가","1","0","1","0","0"
"2017-05-02","09","서울","중랑구","상봉동","1","0","1","0","0"
"2017-05-02","10","서울","강북구","번동","1","0","0","1","0"
"2017-05-02","10","서울","서초구","양재동","1","0","1","0","0"
"2017-05-02","10","서울","중구","신당동","1","0","2","0","0"
"2017-05-02","11","서울","광진구","광장동","1","0","0","1","0"
"2017-05-02","11","서울","영등포구","영등포동7가","1","0","1","0","0"
"2017-05-02","11","서울","중구","예장동","1","0","2","2","0"
"2017-05-02","12","서울","강서구","화곡동","1","0","1","0","0"
"2017-05-02","12","서울","동대문구","전농동","1","0","1","0","0"
"2017-05-02","12","서울","서대문구","연희동","1","0","0","0","1"
"2017-05-02","12","서울","성북구","정릉동","1","0","1","0","0"
"2017-05-02","12","서울","송파구","방이동","1","0","1","0","0"
"2017-05-02","12","서울","영등포구","당산동1가","1","0","1","0","0"
"2017-05-02","12","서울","영등포구","여의도동","1","0","0","2","0"
"2017-05-02","12","서울","종로구","명륜2가","1","0","0","2","0"
"2017-05-02","13","서울","강남구","대치동","1","0","0","1","0"
"2017-05-02","13","서울","강남구","역삼동","1","0","1","0","0"
"2017-05-02","13","서울","영등포구","영등포동2가","1","0","0","1","0"
"2017-05-02","14","서울","강남구","수서동","1","0","0","1","0"
"2017-05-02","14","서울","노원구","월계동","1","0","0","2","0"
"2017-05-02","14","서울","서대문구","홍제동","1","0","1","0","0"
"2017-05-02","14","서울","송파구","문정동","1","0","0","1","0"
"2017-05-02","14","서울","영등포구","양평동5가","1","0","1","0","0"
"2017-05-02","14","서울","용산구","보광동","1","0","0","1","1"
"2017-05-02","14","서울","종로구","숭인동","1","0","0","0","1"
"2017-05-02","15","서울","마포구","망원동","1","0","0","0","1"
"2017-05-02","15","서울","마포구","아현동","1","0","0","1","0"
"2017-05-02","15","서울","서대문구","홍제동","1","0","0","0","1"
"2017-05-02","15","서울","용산구","한강로1가","1","0","1","0","0"
"2017-05-02","15","서울","종로구","당주동","1","0","1","0","0"
"2017-05-02","15","서울","중구","의주로2가","1","0","1","0","0"
"2017-05-02","15","서울","중랑구","면목동","1","0","0","1","0"
"2017-05-02","16","서울","강남구","대치동","1","0","0","0","1"
"2017-05-02","16","서울","강남구","삼성동","1","0","0","1","0"
"2017-05-02","16","서울","강동구","상일동","1","0","0","1","0"
"2017-05-02","16","서울","강서구","등촌동","1","0","1","0","0"
"2017-05-02","16","서울","관악구","신림동","1","0","0","3","0"
"2017-05-02","16","서울","영등포구","도림동","1","0","0","0","1"
"2017-05-02","16","서울","용산구","이태원동","1","0","0","1","0"
"2017-05-02","16","서울","중구","남대문로5가","1","0","0","1","0"
"2017-05-02","16","서울","중랑구","묵동","1","0","1","1","0"
"2017-05-02","17","서울","강북구","번동","1","0","1","1","0"
"2017-05-02","17","서울","강서구","화곡동","1","0","0","4","0"
"2017-05-02","17","서울","구로구","구로동","1","0","0","1","0"
"2017-05-02","17","서울","도봉구","방학동","1","0","0","2","0"
"2017-05-02","17","서울","동대문구","전농동","1","0","0","2","0"
"2017-05-02","17","서울","동작구","노량진동","1","0","0","3","0"
"2017-05-02","17","서울","마포구","동교동","1","0","0","0","1"
"2017-05-02","17","서울","용산구","효창동","1","0","0","1","0"
"2017-05-02","18","서울","강동구","명일동","1","0","1","0","0"
"2017-05-02","18","서울","강북구","번동","1","0","1","1","0"
"2017-05-02","18","서울","성동구","하왕십리동","1","0","0","1","1"
"2017-05-02","18","서울","성북구","동소문동6가","1","0","0","4","0"
"2017-05-02","18","서울","영등포구","여의도동","1","0","0","1","0"
"2017-05-02","18","서울","중구","중림동","1","0","0","0","1"
"2017-05-02","18","서울","중랑구","상봉동","1","0","0","1","0"
"2017-05-02","19","서울","구로구","신도림동","1","0","0","1","0"
"2017-05-02","19","서울","중랑구","면목동","2","0","1","1","0"
"2017-05-02","20","서울","동대문구","이문동","1","0","0","1","0"
"2017-05-02","20","서울","동작구","대방동","1","0","0","1","0"
"2017-05-02","20","서울","송파구","방이동","1","0","0","1","0"
"2017-05-02","20","서울","양천구","목동","1","0","1","0","0"
"2017-05-02","20","서울","용산구","이태원동","1","0","0","1","0"
"2017-05-02","21","서울","관악구","봉천동","1","0","0","1","0"
"2017-05-02","21","서울","노원구","중계동","1","0","1","0","0"
"2017-05-02","21","서울","동작구","신대방동","1","0","1","0","0"
"2017-05-02","21","서울","서초구","서초동","1","0","0","1","0"
"2017-05-02","21","서울","용산구","보광동","1","0","0","1","0"
"2017-05-02","22","서울","영등포구","영등포동3가","1","0","0","1","0"
"2017-05-02","22","서울","은평구","갈현동","1","0","0","0","1"
"2017-05-02","23","서울","성북구","길음동","1","0","0","1","0"
"2017-05-02","23","서울","성북구","장위동","1","0","0","3","0"
"2017-05-02","23","서울","영등포구","당산동2가","1","0","0","4","0"
"2017-05-02","23","서울","중구","봉래동2가","1","0","0","1","0"
"2017-05-02","23","서울","중랑구","면목동","1","0","1","0","0"
"2017-05-02","23","서울","중랑구","신내동","1","0","1","0","0"
"2017-05-03","00","서울","금천구","독산동","1","0","1","0","0"
"2017-05-03","00","서울","송파구","가락동","1","0","0","1","0"
"2017-05-03","00","서울","영등포구","신길동","1","0","0","1","0"
"2017-05-03","00","서울","용산구","이촌동","1","1","0","0","0"
"2017-05-03","01","서울","강남구","논현동","1","0","0","3","0"
"2017-05-03","01","서울","강남구","압구정동","1","0","2","2","0"
"2017-05-03","01","서울","강남구","역삼동","1","0","1","0","0"
"2017-05-03","01","서울","송파구","방이동","1","0","0","0","1"
"2017-05-03","01","서울","양천구","신월동","1","0","0","2","0"
"2017-05-03","02","서울","강동구","성내동","1","0","0","1","0"
"2017-05-03","02","서울","성북구","석관동","1","0","0","0","1"
"2017-05-03","02","서울","영등포구","신길동","1","0","0","1","0"
"2017-05-03","03","서울","강서구","마곡동","1","0","1","0","0"
"2017-05-03","03","서울","양천구","목동","1","0","0","1","0"
"2017-05-03","04","서울","도봉구","쌍문동","1","0","1","0","0"
"2017-05-03","04","서울","마포구","신공덕동","1","0","0","1","0"
"2017-05-03","05","서울","강남구","삼성동","1","0","0","1","0"
"2017-05-03","05","서울","노원구","상계동","1","0","0","3","0"
"2017-05-03","05","서울","종로구","적선동","1","0","0","1","2"
"2017-05-03","05","서울","중랑구","묵동","1","0","0","1","0"
"2017-05-03","06","서울","광진구","구의동","1","0","0","1","0"
"2017-05-03","07","서울","노원구","하계동","1","0","0","0","1"
"2017-05-03","07","서울","서초구","방배동","1","0","0","1","0"
"2017-05-03","07","서울","성북구","안암동4가","1","0","1","0","0"
"2017-05-03","07","서울","성북구","종암동","1","0","1","1","0"
"2017-05-03","07","서울","은평구","녹번동","1","0","0","0","1"
"2017-05-03","08","서울","양천구","신정동","1","0","0","0","1"
"2017-05-03","08","서울","중구","의주로2가","1","0","0","1","0"
"2017-05-03","09","서울","서초구","잠원동","1","0","0","1","0"
"2017-05-03","09","서울","영등포구","여의도동","1","0","1","0","0"
"2017-05-03","09","서울","용산구","보광동","1","0","0","1","0"
"2017-05-03","10","서울","강남구","역삼동","1","0","0","1","0"
"2017-05-03","10","서울","구로구","구로동","1","0","1","0","0"
"2017-05-03","10","서울","마포구","성산동","1","0","0","1","0"
"2017-05-03","10","서울","중랑구","신내동","1","0","0","1","1"
"2017-05-03","11","서울","강남구","대치동","1","0","0","4","0"
"2017-05-03","11","서울","송파구","신천동","1","0","0","0","1"
"2017-05-03","11","서울","송파구","풍납동","1","0","1","0","0"
"2017-05-03","11","서울","영등포구","양평동5가","1","0","0","1","0"
"2017-05-03","12","서울","서초구","반포동","1","0","0","1","0"
"2017-05-03","12","서울","영등포구","신길동","1","0","0","1","0"
"2017-05-03","13","서울","관악구","봉천동","1","0","1","0","0"
